21258.00, 0.78, 12507.00, 0.96, 18057.00, 0.83
11199.00, 0.85, 17998.00, 0.90, 11564.00, 0.94
3681.00, 0.89, 3719.00, 0.98, 3358.00, 0.84
16203.00, 1.00, 18712.00, 0.88, 2651.00, 0.94
12596.00, 0.84, 6642.00, 0.81, 4227.00, 0.76
14589.00, 0.70, 6831.00, 0.88, 11453.00, 0.84
2613.00, 0.26, 13621.00, 0.23, 13269.00, 0.23
2612.00, 0.26, 6507.00, 0.22, 1544.00, 0.24
9154.00, 0.78, 11449.00, 0.90, 17882.00, 0.83
517.00, 0.85, 5987.00, 0.87, 3328.00, 0.90
725.00, 0.99, 13062.00, 0.86, 1517.00, 0.93
8607.00, 0.79, 3644.00, 0.76, 16064.00, 0.92
4907.00, 0.76, 10139.00, 0.89, 14326.00, 0.79
13408.00, 0.84, 12876.00, 0.84, 4747.00, 0.83
10597.00, 0.20, 3551.00, 0.12, 18659.00, 0.23
11062.00, 0.23, 10597.00, 0.12, 1133.00, 0.23
6047.00, 0.16, 1655.00, 0.09, 2623.00, 0.05
1089.00, 0.05, 2622.00, 0.05, 1091.00, 0.09
2525.00, 0.38, 6432.00, 0.32, 2625.00, 0.34
13794.00, 0.64, 2624.00, 0.34, 6689.00, 0.35
16980.00, 0.78, 9501.00, 0.85, 10087.00, 0.86
13784.00, 0.78, 7432.00, 0.90, 23736.00, 0.80
20295.00, 0.89, 6657.00, 0.91, 15825.00, 0.81
13599.00, 0.79, 6994.00, 0.90, 8327.00, 0.86
5750.00, 0.87, 4650.00, 0.88, 4327.00, 0.73
5641.00, 0.80, 17701.00, 0.92, 3918.00, 0.80
12622.00, 0.97, 6614.00, 0.76, 6927.00, 0.88
5649.00, 0.94, 14343.00, 0.90, 21767.00, 0.89
17504.00, 0.87, 10677.00, 0.78, 20114.00, 0.90
1282.00, 0.87, 5916.00, 0.74, 14652.00, 0.70
5740.00, 0.92, 17237.00, 0.95, 12418.00, 0.83
19536.00, 0.93, 3715.00, 0.80, 11725.00, 0.85
931.00, 0.13, 4621.00, 0.15, 2266.00, 0.16
7679.00, 0.85, 15851.00, 0.84, 20583.00, 0.93
3873.00, 0.73, 14933.00, 0.73, 432.00, 0.77
448.00, 0.75, 9253.00, 0.78, 9280.00, 0.80
3834.00, 0.87, 4246.00, 0.92, 23328.00, 0.85
8956.00, 1.03, 2776.00, 0.90, 4165.00, 0.86
1555.00, 0.83, 14235.00, 0.89, 13835.00, 0.87
23227.00, 0.86, 9272.00, 0.83, 22811.00, 0.90
1601.00, 0.31, 8274.00, 0.56, 6660.00, 0.28
797.00, 0.89, 17530.00, 0.95, 3695.00, 0.91
6436.00, 0.35, 14199.00, 0.54, 14480.00, 0.49
11191.00, 0.85, 17379.00, 0.97, 5647.00, 0.75
288.00, 0.37, 1535.00, 0.55, 10391.00, 0.41
2609.00, 0.94, 15299.00, 0.89, 10219.00, 0.93
10005.00, 0.76, 4369.00, 0.83, 16677.00, 0.81
14756.00, 0.80, 9934.00, 0.86, 9023.00, 0.94
538.00, 0.38, 8145.00, 0.19, 1657.00, 0.06
780.00, 0.49, 13679.00, 0.25, 13677.00, 0.08
19603.00, 0.99, 13514.00, 0.82, 18538.00, 0.97
13988.00, 0.34, 2339.00, 0.34, 6220.00, 0.26
18526.00, 0.86, 15613.00, 0.78, 17782.00, 0.81
10847.00, 0.91, 4464.00, 0.72, 8745.00, 0.90
1534.00, 0.14, 2663.00, 0.07, 2241.00, 0.17
309.00, 0.11, 2241.00, 0.07, 2663.00, 0.17
1754.00, 0.83, 5313.00, 0.86, 15434.00, 0.93
735.00, 0.33, 2661.00, 0.17, 2660.00, 0.07
17071.00, 0.81, 5344.00, 0.84, 12852.00, 0.75
2050.00, 0.92, 7603.00, 0.82, 12776.00, 0.88
12668.00, 0.81, 5044.00, 0.83, 14319.00, 0.95
22485.00, 0.85, 16020.00, 0.87, 22530.00, 0.80
538.00, 0.30, 2359.00, 0.40, 9731.00, 0.27
5349.00, 0.93, 5810.00, 0.94, 4585.00, 0.95
9911.00, 0.79, 9690.00, 0.83, 18772.00, 0.85
9781.00, 0.85, 14555.00, 0.96, 11577.00, 0.83
23001.00, 0.87, 6963.00, 0.85, 9702.00, 0.84
23081.00, 0.72, 22502.00, 0.88, 23389.00, 0.81
3482.00, 0.86, 15373.00, 0.97, 15374.00, 0.88
2966.00, 0.94, 20586.00, 0.84, 4055.00, 0.84
1955.00, 0.74, 11605.00, 0.93, 15810.00, 0.85
14504.00, 0.93, 4012.00, 0.92, 8283.00, 0.90
10669.00, 0.83, 7000.00, 0.91, 18274.00, 0.94
16064.00, 0.76, 12246.00, 0.81, 12990.00, 0.83
2498.00, 0.88, 9984.00, 0.79, 15040.00, 0.81
14322.00, 0.81, 14386.00, 0.78, 17038.00, 0.88
5447.00, 0.81, 22428.00, 0.83, 17538.00, 0.90
1218.00, 0.94, 19035.00, 0.89, 1990.00, 0.90
19233.00, 1.01, 18510.00, 0.88, 2839.00, 0.95
23010.00, 0.76, 13353.00, 0.82, 22764.00, 0.77
2415.00, 0.35, 13926.00, 0.30, 1656.00, 0.26
19255.00, 0.74, 24144.00, 0.82, 8845.00, 0.88
16064.00, 0.71, 6821.00, 0.88, 3631.00, 0.97
18543.00, 0.80, 17862.00, 0.81, 12964.00, 0.80
2920.00, 0.79, 17067.00, 0.82, 5595.00, 0.81
13789.00, 0.15, 2692.00, 0.08, 4777.00, 0.18
17883.00, 0.12, 4839.00, 0.21, 2691.00, 0.08
9158.00, 0.94, 4279.00, 0.95, 14208.00, 0.83
11834.00, 0.82, 12888.00, 1.04, 5805.00, 0.78
401.00, 0.90, 5269.00, 0.84, 16738.00, 0.77
811.00, 0.82, 18297.00, 0.94, 14535.00, 0.78
1150.00, 0.34, 16767.00, 0.51, 6026.00, 0.46
7025.00, 0.98, 10517.00, 0.84, 20780.00, 0.77
17255.00, 0.31, 6776.00, 0.33, 2700.00, 0.32
2699.00, 0.32, 8532.00, 0.26, 4573.00, 0.21
825.00, 0.85, 1128.00, 0.78, 11160.00, 0.81
1847.00, 0.86, 12786.00, 0.84, 16008.00, 0.80
7630.00, 0.84, 6676.00, 0.85, 21537.00, 0.88
19839.00, 0.73, 20632.00, 0.79, 20298.00, 0.86
18215.00, 0.76, 21666.00, 0.81, 23306.00, 0.78
16683.00, 0.83, 14010.00, 0.78, 10018.00, 0.87
3485.00, 0.38, 10398.00, 0.19, 2708.00, 0.21
2707.00, 0.21, 13316.00, 0.13, 10551.00, 0.17
2997.00, 0.80, 9829.00, 0.93, 23378.00, 0.87
278.00, 0.08, 2412.00, 0.11, 7380.00, 0.21
7994.00, 0.89, 6704.00, 0.94, 14292.00, 0.85
6669.00, 0.79, 12461.00, 0.93, 16731.00, 0.90
1111.00, 0.83, 10199.00, 0.80, 6247.00, 0.73
16025.00, 0.91, 9977.00, 0.82, 17516.00, 0.94
1626.00, 0.87, 2042.00, 0.80, 14023.00, 0.72
20620.00, 0.78, 8326.00, 0.87, 20131.00, 0.83
21612.00, 0.82, 8784.00, 0.99, 21445.00, 0.91
7227.00, 0.84, 23269.00, 0.87, 15687.00, 0.76
19590.00, 0.74, 19862.00, 0.75, 20739.00, 0.77
85.00, 0.80, 8190.00, 0.78, 11823.00, 0.83
5708.00, 0.82, 19447.00, 0.79, 23563.00, 0.79
13446.00, 0.81, 8867.00, 0.84, 12391.00, 0.79
13767.00, 0.87, 12191.00, 0.84, 2724.00, 0.84
2723.00, 0.84, 15011.00, 0.89, 8721.00, 0.87
376.00, 0.99, 4083.00, 1.00, 11285.00, 0.99
23129.00, 0.82, 8941.00, 0.91, 23027.00, 0.75
23692.00, 0.84, 17573.00, 0.80, 3312.00, 0.85
8589.00, 0.65, 11374.00, 0.79, 15080.00, 0.85
6380.00, 0.96, 23727.00, 0.95, 22505.00, 0.81
14696.00, 0.80, 22181.00, 0.92, 22044.00, 0.80
2846.00, 0.82, 3460.00, 0.91, 17360.00, 0.82
16241.00, 0.76, 15690.00, 0.76, 10324.00, 0.76
17549.00, 0.84, 20237.00, 0.79, 15919.00, 0.92
21964.00, 0.87, 9962.00, 0.85, 21081.00, 0.95
446.00, 0.81, 21244.00, 0.77, 21099.00, 0.87
12468.00, 0.83, 7082.00, 0.85, 19681.00, 0.83
8870.00, 0.89, 22627.00, 0.99, 20103.00, 1.00
2250.00, 0.82, 4167.00, 0.81, 3461.00, 0.68
10839.00, 0.89, 9976.00, 0.84, 9513.00, 0.83
5996.00, 0.80, 11853.00, 0.82, 4422.00, 0.83
2227.00, 0.77, 15098.00, 0.76, 20191.00, 0.82
15635.00, 0.84, 18679.00, 0.85, 6744.00, 0.83
13355.00, 0.86, 2996.00, 0.90, 21802.00, 0.82
10442.00, 0.79, 13062.00, 0.90, 14742.00, 0.76
1320.00, 0.95, 8974.00, 0.87, 18607.00, 0.86
1252.00, 0.86, 3925.00, 0.90, 9470.00, 0.91
6266.00, 0.86, 23013.00, 0.86, 12636.00, 0.96
15441.00, 0.88, 2906.00, 0.90, 11312.00, 0.93
9872.00, 0.95, 12804.00, 0.91, 18724.00, 0.88
18380.00, 0.94, 17244.00, 0.85, 8980.00, 0.82
19119.00, 0.75, 5307.00, 0.82, 5772.00, 0.75
10678.00, 0.88, 12595.00, 0.77, 8364.00, 0.78
9835.00, 0.94, 9207.00, 0.88, 8037.00, 0.91
24307.00, 0.99, 14435.00, 0.88, 10746.00, 0.88
2594.00, 0.81, 8002.00, 0.85, 22802.00, 0.84
2977.00, 0.98, 19835.00, 0.88, 9069.00, 0.96
11847.00, 0.81, 3164.00, 0.87, 21148.00, 0.94
3952.00, 0.82, 12432.00, 0.87, 4477.00, 0.82
5325.00, 0.75, 3732.00, 0.86, 23964.00, 0.71
12271.00, 0.83, 8570.00, 0.86, 7381.00, 0.86
2479.00, 0.91, 5740.00, 0.90, 13567.00, 0.89
5488.00, 0.84, 18225.00, 0.83, 5487.00, 0.89
11883.00, 0.85, 23023.00, 0.76, 15283.00, 0.88
9369.00, 0.72, 17148.00, 0.84, 3060.00, 0.93
4242.00, 0.75, 4955.00, 0.96, 3837.00, 0.77
23375.00, 0.99, 17553.00, 0.92, 9064.00, 0.90
4970.00, 0.78, 23330.00, 0.70, 20477.00, 0.90
13250.00, 0.74, 14485.00, 0.91, 5243.00, 0.93
14564.00, 0.17, 13664.00, 0.08, 6232.00, 0.13
4312.00, 0.88, 7846.00, 0.93, 16873.00, 0.97
1212.00, 0.53, 3480.00, 0.50, 3975.00, 0.69
19345.00, 0.84, 16886.00, 0.84, 8788.00, 0.72
339.00, 0.95, 17163.00, 0.89, 823.00, 0.92
12230.00, 0.86, 22001.00, 0.80, 8369.00, 0.91
3555.00, 0.80, 16787.00, 0.76, 4743.00, 0.80
2643.00, 0.90, 18899.00, 0.86, 14474.00, 0.85
16161.00, 0.77, 8480.00, 0.78, 14119.00, 0.75
13018.00, 0.14, 13217.00, 0.11, 875.00, 0.13
428.00, 0.83, 18839.00, 0.79, 23301.00, 0.77
17134.00, 0.87, 10053.00, 0.87, 7572.00, 0.84
14876.00, 0.85, 12056.00, 0.82, 17910.00, 0.76
1164.00, 0.89, 6331.00, 0.85, 11944.00, 0.84
18446.00, 0.82, 7689.00, 0.80, 11574.00, 0.96
13684.00, 0.96, 6218.00, 0.86, 17183.00, 0.80
10264.00, 0.92, 15642.00, 0.89, 5911.00, 0.82
11037.00, 0.80, 6379.00, 0.85, 2026.00, 0.82
18658.00, 1.02, 9082.00, 0.92, 19613.00, 0.91
479.00, 0.78, 4336.00, 0.99, 3759.00, 0.76
3753.00, 0.82, 13548.00, 0.84, 14079.00, 0.86
14082.00, 0.77, 8325.00, 0.81, 18865.00, 0.85
3497.00, 0.68, 14766.00, 0.94, 3066.00, 0.82
7355.00, 0.95, 18089.00, 0.86, 4853.00, 0.91
14922.00, 0.83, 17597.00, 0.82, 15789.00, 0.98
4743.00, 0.81, 13461.00, 0.91, 10194.00, 0.90
11817.00, 0.79, 20320.00, 0.80, 23720.00, 0.87
10746.00, 0.86, 17608.00, 0.70, 3159.00, 0.94
14058.00, 0.75, 7952.00, 0.89, 10282.00, 0.89
10852.00, 0.63, 11740.00, 0.87, 5916.00, 0.95
1280.00, 0.87, 11259.00, 0.97, 23535.00, 0.79
20086.00, 0.75, 9498.00, 0.74, 6984.00, 0.88
15123.00, 0.79, 15092.00, 0.87, 13557.00, 0.75
22295.00, 0.91, 9049.00, 0.87, 6525.00, 0.92
9231.00, 0.88, 21630.00, 0.82, 16808.00, 0.81
8728.00, 0.87, 17505.00, 0.84, 14701.00, 0.83
320.00, 0.87, 18135.00, 0.92, 16432.00, 0.91
8599.00, 0.79, 4814.00, 0.77, 2012.00, 0.88
19343.00, 0.80, 12041.00, 0.79, 5745.00, 0.79
2930.00, 0.76, 22837.00, 0.75, 19749.00, 0.79
10173.00, 0.88, 23652.00, 0.91, 15341.00, 0.70
842.00, 0.83, 20925.00, 0.85, 16040.00, 0.92
1283.00, 0.81, 4202.00, 0.88, 7146.00, 0.90
19665.00, 0.93, 4896.00, 0.98, 3230.00, 0.90
9366.00, 0.78, 9317.00, 0.75, 9614.00, 0.91
8803.00, 0.45, 4770.00, 0.81, 3513.00, 0.38
276.00, 0.70, 11619.00, 0.75, 12550.00, 0.88
5453.00, 0.89, 9019.00, 0.82, 4236.00, 0.87
2279.00, 0.80, 24062.00, 0.90, 8055.00, 0.91
714.00, 0.85, 5329.00, 1.03, 10595.00, 0.88
24321.00, 0.76, 18127.00, 0.80, 10969.00, 0.78
914.00, 0.81, 5619.00, 0.91, 22507.00, 0.78
16948.00, 0.77, 23791.00, 0.88, 3899.00, 0.91
19931.00, 0.83, 9196.00, 0.87, 18253.00, 0.78
4658.00, 0.24, 16383.00, 0.14, 6412.00, 0.09
6376.00, 0.70, 4037.00, 0.84, 4054.00, 0.83
13346.00, 0.85, 4592.00, 0.84, 12314.00, 1.03
16322.00, 0.87, 7867.00, 0.90, 16321.00, 0.90
9804.00, 0.93, 8398.00, 0.85, 21388.00, 0.95
11489.00, 0.78, 7085.00, 0.88, 22134.00, 0.81
20227.00, 0.82, 15180.00, 0.76, 22783.00, 0.87
6937.00, 0.94, 15924.00, 0.84, 3143.00, 0.87
10489.00, 0.83, 15252.00, 0.82, 13035.00, 0.90
18093.00, 0.85, 9247.00, 0.75, 17274.00, 0.79
20295.00, 0.94, 17096.00, 0.93, 14802.00, 0.90
8768.00, 0.80, 6469.00, 0.80, 6975.00, 0.87
1558.00, 0.23, 7707.00, 0.18, 14830.00, 0.37
15367.00, 0.99, 9314.00, 1.00, 3359.00, 0.92
962.00, 0.89, 4388.00, 0.89, 6954.00, 0.97
703.00, 0.76, 23334.00, 0.93, 6347.00, 0.93
2684.00, 0.95, 18666.00, 0.85, 20555.00, 0.93
18709.00, 0.91, 22131.00, 0.85, 19413.00, 0.81
10849.00, 0.92, 23426.00, 0.92, 7390.00, 0.90
18585.00, 0.30, 1169.00, 0.33, 14480.00, 0.49
793.00, 0.91, 799.00, 0.95, 20222.00, 0.82
19016.00, 0.89, 16917.00, 0.92, 5506.00, 0.83
3254.00, 0.85, 4135.00, 0.73, 3224.00, 0.95
2731.00, 0.82, 10322.00, 0.89, 5690.00, 0.79
10148.00, 0.87, 18255.00, 0.88, 21720.00, 0.95
21663.00, 0.79, 7787.00, 0.79, 15114.00, 0.83
8625.00, 0.78, 16473.00, 0.78, 7732.00, 0.91
14314.00, 0.85, 10356.00, 0.84, 13668.00, 0.82
5838.00, 0.88, 20329.00, 0.96, 19062.00, 0.88
9742.00, 0.82, 19113.00, 0.82, 17843.00, 0.72
21981.00, 0.86, 21971.00, 0.89, 20883.00, 0.91
22328.00, 0.82, 13047.00, 0.80, 18073.00, 0.79
13615.00, 0.69, 13368.00, 0.67, 24338.00, 0.90
2123.00, 0.85, 17945.00, 0.94, 17944.00, 0.86
17411.00, 0.74, 3035.00, 0.94, 13113.00, 0.91
24320.00, 0.90, 24211.00, 0.85, 12980.00, 0.79
801.00, 0.98, 3557.00, 0.94, 12663.00, 0.87
2125.00, 0.90, 18346.00, 0.86, 354.00, 0.81
19108.00, 0.75, 14237.00, 0.76, 8588.00, 0.86
8251.00, 0.85, 20625.00, 0.87, 7565.00, 0.84
7720.00, 0.96, 15270.00, 0.81, 7046.00, 0.93
1699.00, 0.66, 2910.00, 0.87, 9247.00, 0.79
1719.00, 0.83, 17651.00, 0.84, 13003.00, 0.74
10101.00, 0.89, 19133.00, 0.93, 3341.00, 0.95
2495.00, 0.83, 4156.00, 0.74, 21686.00, 0.89
21738.00, 0.88, 15265.00, 0.81, 13299.00, 0.83
2115.00, 0.95, 10049.00, 0.92, 7753.00, 0.90
9781.00, 0.83, 4060.00, 0.84, 15626.00, 0.79
24256.00, 0.87, 16169.00, 0.83, 14682.00, 0.86
1050.00, 0.91, 23724.00, 0.88, 23155.00, 0.80
1201.00, 0.89, 17209.00, 0.83, 16946.00, 0.92
8424.00, 0.83, 16957.00, 0.88, 20041.00, 0.93
11012.00, 0.91, 3297.00, 0.79, 23775.00, 0.82
19453.00, 0.88, 19098.00, 0.90, 14040.00, 0.78
11703.00, 0.93, 20943.00, 0.94, 7220.00, 0.93
3795.00, 0.83, 5801.00, 0.86, 9512.00, 0.82
11157.00, 0.96, 11759.00, 0.74, 19684.00, 0.80
1908.00, 0.81, 18761.00, 0.87, 11238.00, 0.90
1382.00, 0.96, 2088.00, 0.92, 16084.00, 0.99
1973.00, 0.82, 19118.00, 0.86, 20094.00, 0.89
21515.00, 0.81, 5847.00, 0.71, 21629.00, 0.81
18105.00, 0.78, 8880.00, 0.81, 9623.00, 0.78
13020.00, 0.47, 3416.00, 0.49, 15021.00, 0.39
18447.00, 0.83, 9347.00, 0.84, 23525.00, 0.81
10369.00, 0.75, 19726.00, 0.78, 13669.00, 0.71
265.00, 0.72, 5885.00, 0.82, 16823.00, 0.84
10974.00, 0.90, 20361.00, 0.90, 20777.00, 0.81
4010.00, 0.82, 6849.00, 0.84, 23037.00, 0.88
3706.00, 0.83, 10841.00, 0.86, 17858.00, 0.83
139.00, 0.73, 14766.00, 0.75, 7508.00, 0.71
4761.00, 0.72, 23110.00, 0.85, 23029.00, 0.78
12211.00, 0.81, 23561.00, 0.76, 23446.00, 0.86
18850.00, 0.68, 6176.00, 0.78, 11946.00, 0.81
22152.00, 0.85, 11582.00, 0.89, 15646.00, 0.89
111.00, 0.77, 16842.00, 0.86, 18966.00, 0.92
1809.00, 0.84, 22043.00, 0.86, 20905.00, 0.96
20884.00, 0.78, 20209.00, 0.79, 12540.00, 0.87
961.00, 0.82, 20224.00, 0.81, 5438.00, 0.81
18421.00, 0.70, 22302.00, 0.75, 22324.00, 0.95
11339.00, 0.88, 19012.00, 0.96, 9059.00, 0.87
9488.00, 0.78, 16896.00, 0.78, 17981.00, 0.80
1442.00, 0.80, 8931.00, 0.78, 14400.00, 0.91
5013.00, 0.92, 3862.00, 0.91, 16528.00, 0.83
1517.00, 0.94, 2748.00, 0.90, 15246.00, 0.88
2188.00, 0.86, 4242.00, 0.75, 5239.00, 0.75
18450.00, 0.78, 22510.00, 0.77, 22928.00, 0.87
15963.00, 0.85, 18334.00, 0.75, 8981.00, 0.89
18094.00, 0.81, 18093.00, 0.76, 2864.00, 0.87
1353.00, 0.82, 7353.00, 0.75, 16230.00, 0.93
1396.00, 0.78, 5714.00, 0.84, 12080.00, 0.78
17088.00, 0.78, 4170.00, 0.78, 12712.00, 0.95
6760.00, 0.88, 11048.00, 0.79, 5171.00, 0.77
22556.00, 0.82, 16458.00, 0.84, 3755.00, 0.77
19239.00, 0.69, 3156.00, 0.77, 2540.00, 0.89
1263.00, 0.72, 9296.00, 0.90, 3156.00, 0.74
10289.00, 0.79, 19890.00, 0.81, 20225.00, 0.72
19279.00, 0.72, 9393.00, 0.85, 7109.00, 0.83
2690.00, 0.79, 19380.00, 0.93, 2921.00, 0.79
2920.00, 0.79, 5314.00, 0.81, 8918.00, 0.83
11186.00, 0.75, 9431.00, 0.89, 11585.00, 0.87
883.00, 0.91, 16196.00, 0.81, 3927.00, 0.72
13823.00, 0.86, 12790.00, 0.83, 5142.00, 1.01
12049.00, 1.04, 13384.00, 0.86, 17351.00, 0.81
16717.00, 0.82, 19414.00, 0.85, 11061.00, 0.91
355.00, 0.92, 15218.00, 0.96, 23712.00, 0.98
334.00, 0.80, 7385.00, 0.86, 21144.00, 0.95
21444.00, 0.96, 2049.00, 0.95, 7203.00, 0.93
1881.00, 0.80, 2808.00, 0.76, 14875.00, 0.75
19254.00, 0.80, 9188.00, 0.80, 11948.00, 0.93
1395.00, 0.95, 16105.00, 0.96, 12462.00, 0.92
15465.00, 0.83, 8269.00, 0.73, 8643.00, 0.91
11885.00, 0.85, 14981.00, 0.91, 2382.00, 0.89
14273.00, 0.53, 10955.00, 0.29, 724.00, 0.34
5728.00, 0.70, 9646.00, 1.03, 4195.00, 0.87
14924.00, 0.89, 3796.00, 0.94, 2303.00, 0.77
2940.00, 0.16, 1844.00, 0.35, 4111.00, 0.23
603.00, 0.07, 1596.00, 0.14, 1595.00, 0.19
603.00, 0.31, 2938.00, 0.16, 605.00, 0.19
5645.00, 0.82, 22037.00, 0.86, 9105.00, 0.73
7542.00, 0.97, 2943.00, 0.93, 13991.00, 1.00
13051.00, 0.91, 10003.00, 0.83, 2942.00, 0.93
14470.00, 0.96, 1976.00, 0.81, 4047.00, 0.85
7160.00, 0.85, 8168.00, 0.77, 11583.00, 0.98
357.00, 0.89, 23218.00, 0.67, 14318.00, 0.87
17151.00, 0.44, 3997.00, 0.36, 642.00, 0.48
20560.00, 0.87, 15188.00, 0.91, 3101.00, 0.86
372.00, 0.90, 18517.00, 0.90, 18104.00, 0.91
17441.00, 0.86, 15002.00, 0.84, 18594.00, 0.95
5539.00, 0.82, 8075.00, 0.90, 844.00, 0.78
7870.00, 0.89, 10995.00, 0.92, 21815.00, 0.87
715.00, 0.94, 2954.00, 0.88, 11978.00, 0.88
2369.00, 0.93, 2953.00, 0.88, 8484.00, 0.90
13551.00, 1.00, 13031.00, 0.83, 14326.00, 0.88
12541.00, 0.96, 21374.00, 0.93, 10620.00, 0.96
15079.00, 0.80, 20136.00, 0.98, 12155.00, 0.86
2959.00, 0.74, 8247.00, 0.83, 3809.00, 0.77
2958.00, 0.74, 5312.00, 0.82, 23601.00, 0.94
16431.00, 0.91, 23336.00, 0.76, 11252.00, 0.86
781.00, 0.89, 18676.00, 0.79, 19954.00, 0.89
12761.00, 0.90, 24278.00, 0.95, 17007.00, 1.12
22821.00, 0.85, 19151.00, 0.77, 5432.00, 0.79
1139.00, 0.94, 18883.00, 0.85, 14197.00, 0.99
8817.00, 0.66, 12904.00, 0.80, 11079.00, 0.75
2675.00, 0.94, 18644.00, 0.83, 19104.00, 0.91
7863.00, 0.85, 7974.00, 0.84, 5809.00, 0.75
810.00, 0.86, 1376.00, 0.93, 11726.00, 0.92
3657.00, 0.84, 23328.00, 0.86, 18695.00, 0.94
12638.00, 0.79, 7119.00, 0.85, 19366.00, 0.80
385.00, 0.82, 17399.00, 0.84, 7216.00, 0.76
1970.00, 0.81, 12065.00, 0.81, 12915.00, 0.82
9935.00, 0.80, 21841.00, 0.69, 21679.00, 0.80
1759.00, 0.88, 10275.00, 0.71, 8214.00, 0.89
15575.00, 0.83, 3444.00, 0.79, 4340.00, 0.85
10535.00, 0.90, 6161.00, 0.80, 8651.00, 0.79
2756.00, 0.98, 13653.00, 1.00, 15317.00, 0.91
2979.00, 0.87, 15036.00, 0.80, 8749.00, 0.76
2978.00, 0.87, 15456.00, 0.75, 10844.00, 0.87
8257.00, 0.79, 18168.00, 0.81, 2981.00, 0.84
2373.00, 0.79, 2980.00, 0.84, 8489.00, 0.77
19346.00, 1.04, 7243.00, 0.96, 17969.00, 0.88
4851.00, 0.68, 5547.00, 0.83, 8767.00, 0.83
19100.00, 0.87, 14154.00, 0.86, 20641.00, 0.93
22453.00, 0.77, 18117.00, 0.76, 21984.00, 0.79
2567.00, 0.88, 9030.00, 0.76, 6483.00, 0.98
17377.00, 0.91, 12838.00, 0.80, 17976.00, 0.82
1509.00, 0.93, 20640.00, 0.86, 19797.00, 0.94
455.00, 0.77, 23965.00, 0.97, 15454.00, 0.82
2573.00, 0.81, 19908.00, 0.76, 6006.00, 0.71
1143.00, 0.98, 2237.00, 0.81, 22287.00, 0.85
12705.00, 0.87, 19394.00, 0.85, 13471.00, 0.91
8535.00, 0.79, 21251.00, 0.93, 3633.00, 0.86
7787.00, 0.83, 21558.00, 0.87, 3222.00, 0.74
8973.00, 0.90, 23441.00, 0.78, 22621.00, 0.94
2743.00, 0.90, 11762.00, 0.81, 7507.00, 0.87
2709.00, 0.80, 19548.00, 0.88, 2998.00, 0.81
2997.00, 0.81, 8875.00, 0.92, 4552.00, 0.77
9584.00, 0.74, 23716.00, 0.74, 23834.00, 0.76
373.00, 0.85, 16487.00, 0.79, 4388.00, 0.88
16440.00, 0.57, 17803.00, 0.42, 3002.00, 0.27
3001.00, 0.27, 2214.00, 0.31, 3459.00, 0.35
12473.00, 0.92, 10378.00, 0.90, 8775.00, 0.91
20946.00, 0.88, 6450.00, 0.80, 11557.00, 0.87
879.00, 0.75, 2212.00, 0.77, 19425.00, 0.73
5725.00, 1.00, 3008.00, 0.79, 16074.00, 0.96
756.00, 0.96, 22544.00, 0.94, 16226.00, 0.90
2528.00, 0.87, 3006.00, 0.79, 15494.00, 0.84
11440.00, 0.94, 11159.00, 0.98, 6948.00, 0.71
20922.00, 0.90, 22016.00, 0.84, 22432.00, 0.91
10921.00, 0.86, 22479.00, 0.78, 12241.00, 0.80
21863.00, 0.76, 15812.00, 0.83, 17346.00, 0.81
15462.00, 0.86, 15792.00, 0.86, 13280.00, 0.83
7100.00, 0.83, 11693.00, 0.90, 17102.00, 0.86
7288.00, 0.78, 17928.00, 0.84, 10789.00, 0.80
5591.00, 0.81, 4881.00, 0.83, 7187.00, 0.92
283.00, 0.75, 5200.00, 0.85, 7673.00, 0.86
2499.00, 0.87, 8380.00, 0.96, 7329.00, 0.93
18560.00, 0.99, 4106.00, 0.88, 13177.00, 0.84
2184.00, 0.90, 21718.00, 0.89, 21306.00, 0.86
14391.00, 0.84, 20235.00, 0.88, 16822.00, 0.99
5897.00, 0.79, 23337.00, 0.78, 23365.00, 0.87
9160.00, 0.86, 10716.00, 0.90, 21353.00, 0.88
23978.00, 0.82, 11235.00, 0.87, 9789.00, 0.86
6246.00, 0.89, 5688.00, 0.82, 6136.00, 0.83
1911.00, 0.81, 16672.00, 0.91, 11001.00, 0.77
10809.00, 0.76, 14954.00, 0.82, 15717.00, 0.84
23041.00, 0.75, 16332.00, 1.01, 8474.00, 0.74
12609.00, 0.82, 15111.00, 0.85, 15623.00, 0.84
5303.00, 0.83, 3220.00, 1.07, 12176.00, 0.92
20451.00, 0.91, 15935.00, 0.80, 3239.00, 0.83
7813.00, 0.82, 5024.00, 0.91, 21429.00, 0.80
16544.00, 0.92, 18670.00, 0.83, 14804.00, 0.82
13764.00, 0.78, 22538.00, 0.79, 10306.00, 0.80
344.00, 0.76, 3095.00, 0.84, 2857.00, 0.94
2036.00, 0.91, 15458.00, 0.85, 18496.00, 0.85
338.00, 0.83, 13496.00, 0.87, 9325.00, 0.95
1327.00, 0.72, 22727.00, 0.90, 9042.00, 0.86
42.00, 0.79, 8944.00, 0.76, 9818.00, 0.80
14386.00, 0.99, 18705.00, 0.78, 5869.00, 0.79
18301.00, 0.94, 15279.00, 0.87, 3125.00, 0.80
11949.00, 0.85, 5720.00, 0.90, 13824.00, 0.94
17577.00, 0.84, 13571.00, 0.74, 20194.00, 0.77
2443.00, 0.88, 5840.00, 0.98, 22791.00, 0.86
